,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
7719,35734220.0,a few days or more,0.4,0.96,True,21,True,True,CuauhtÃ©moc,19.42319,-99.13772,Shared room,1,4.0,1.0,2.0,True,False,False,False,False,False,False,True,260.0,1,30,79,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,20,0.0
7909,36144496.0,a few days or more,0.0,0.0,False,2,True,False,Tlalpan,19.28517,-99.22131,Shared room,2,1.5,1.0,2.0,True,False,False,False,False,False,False,False,200.0,120,1125,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.0
7952,36417629.0,a few days or more,0.5,1.0,False,1,True,False,Ãlvaro ObregÃ³n,19.35808,-99.25466,Shared room,1,1.0,1.0,0.0,True,False,False,False,False,False,False,False,350.0,1,10,179,4,0,5.0,5.0,4.75,5.0,5.0,5.0,5.0,False,1,0.1
8379,37740262.0,a few days or more,0.0,0.0,False,1,True,False,Ãlvaro ObregÃ³n,19.34827,-99.18891,Shared room,2,1.5,1.0,2.0,True,False,False,False,False,False,False,True,400.0,1,30,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
8420,37707725.0,unknown,0.0,0.0,False,1,True,False,CoyoacÃ¡n,19.34195,-99.18017,Shared room,3,1.0,1.0,1.0,True,False,False,False,False,False,False,True,4400.0,6,1125,180,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
8558,38078229.0,unknown,0.0,0.0,False,2,True,True,CuauhtÃ©moc,19.41903,-99.15703,Shared room,3,1.0,1.0,2.0,True,False,False,False,True,False,False,False,1193.0,2,1125,90,28,0,4.71,4.86,4.79,4.86,4.86,4.96,4.86,True,2,0.75
8567,38098751.0,a few days or more,0.0,0.0,False,1,True,False,Iztapalapa,19.34165,-98.97853,Shared room,2,1.0,1.0,2.0,False,False,False,False,False,False,False,False,219.0,1,1125,30,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
8623,38216913.0,within an hour,1.0,1.0,False,1,True,False,Iztacalco,19.38502,-99.13206,Shared room,6,2.0,1.0,6.0,True,False,False,False,False,False,False,False,280.0,7,30,350,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
8633,38219708.0,unknown,0.0,0.0,False,2,True,False,Milpa Alta,19.19653,-99.02629,Shared room,2,1.0,1.0,5.0,True,False,False,False,False,False,False,False,520.0,1,1125,358,1,0,0.0,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.03
8732,38581870.0,within an hour,0.91,0.35,False,5,True,False,Venustiano Carranza,19.42144,-99.08448,Shared room,4,1.0,1.0,4.0,True,False,False,False,False,False,False,False,800.0,1,5,156,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,5,0.0
8777,38797501.0,a few days or more,0.0,0.5,False,2,True,True,CoyoacÃ¡n,19.31062,-99.1057,Shared room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,236.0,2,1125,178,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
8890,38936019.0,within an hour,1.0,1.0,False,6,True,True,Benito JuÃ¡rez,19.40016,-99.15979,Shared room,3,1.0,1.0,2.0,True,False,False,False,True,False,True,True,379.0,1,1125,365,4,3,4.25,4.25,3.75,4.75,5.0,4.25,3.75,True,6,0.16
8915,38962235.0,unknown,0.0,0.0,False,1,True,False,Iztacalco,19.39915,-99.13443,Shared room,4,1.0,1.0,3.0,True,False,False,False,False,False,False,False,1000.0,2,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
8975,39223541.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.40444,-99.16269,Shared room,1,1.0,1.0,2.0,True,False,False,False,False,False,False,False,80.0,1,180,356,16,6,4.31,4.44,4.13,4.63,4.56,4.75,4.19,True,9,0.46
8987,39227223.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.40444,-99.16269,Shared room,1,1.0,1.0,2.0,True,False,False,False,False,False,False,False,114.0,1,180,365,13,1,4.69,4.62,4.54,4.85,4.77,4.92,4.69,True,9,0.37
8990,39228937.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.40444,-99.16269,Shared room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,134.0,1,90,362,11,1,4.5,4.5,4.6,4.9,4.9,4.9,4.6,True,9,0.31
9064,39395746.0,a few days or more,0.0,0.0,False,1,True,True,Iztapalapa,19.37358,-99.03704,Shared room,4,2.0,1.0,3.0,True,False,False,False,False,False,False,True,287.0,3,1125,180,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,False,1,0.03
9123,39686228.0,within a day,0.83,0.0,False,2,True,False,Tlalpan,19.27449,-99.20953,Shared room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,250.0,1,7,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
9226,39608186.0,a few days or more,0.0,0.0,False,1,True,False,Venustiano Carranza,19.42375,-99.06895,Shared room,1,1.0,1.0,2.0,False,False,False,False,False,False,False,False,229.0,1,7,179,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,False,1,0.03
9359,40205747.0,a few days or more,0.0,0.0,False,1,True,False,Venustiano Carranza,19.44516,-99.0644,Shared room,2,1.0,1.0,1.0,False,False,False,False,False,False,False,False,900.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
9553,40482603.0,within a day,0.5,0.0,False,3,True,True,Benito JuÃ¡rez,19.39924,-99.16957,Shared room,1,2.0,1.0,2.0,True,False,False,False,False,False,False,False,499.0,1,1125,89,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.03
9610,40706470.0,within a day,0.5,0.5,False,2,True,True,CuauhtÃ©moc,19.40381,-99.16238,Shared room,8,1.0,1.0,2.0,True,False,False,False,False,False,False,True,1200.0,1,30,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
9615,40738209.0,within a day,0.5,0.5,False,2,True,True,CuauhtÃ©moc,19.40503,-99.16024,Shared room,5,0.0,1.0,5.0,True,False,False,False,False,False,False,True,588.0,1,1125,57,1,0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,True,2,0.03
9668,40806315.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.40527,-99.16192,Shared room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,113.0,1,1125,364,7,5,4.71,4.43,4.86,4.86,5.0,5.0,4.71,True,9,0.21
9672,40806671.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.40354,-99.16188,Shared room,1,1.0,1.0,2.0,True,False,False,False,False,False,False,False,80.0,1,1125,357,9,4,4.89,4.78,4.89,5.0,5.0,5.0,4.89,True,9,0.27
9677,41026163.0,unknown,0.0,0.0,False,1,True,False,Gustavo A. Madero,19.48158,-99.10146,Shared room,2,2.0,1.0,1.0,True,False,False,False,False,False,False,False,650.0,1,1125,179,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
9758,41184518.0,a few days or more,0.0,0.0,False,2,True,True,CoyoacÃ¡n,19.30908,-99.17281,Shared room,4,1.0,1.0,4.0,True,False,False,False,False,False,False,False,250.0,30,180,365,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,0.07
9832,41454296.0,within an hour,1.0,0.95,False,64,True,True,Miguel Hidalgo,19.43628,-99.18551,Shared room,8,2.0,1.0,8.0,True,False,False,True,False,False,False,False,1478.0,1,365,218,2,2,5.0,4.5,5.0,5.0,5.0,5.0,5.0,False,26,0.25
9840,41462412.0,a few days or more,0.0,0.0,False,1,True,False,Ãlvaro ObregÃ³n,19.38798,-99.22331,Shared room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,600.0,1,90,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10073,41801898.0,unknown,0.0,0.0,False,1,True,False,Iztapalapa,19.35455,-99.07393,Shared room,4,1.5,1.0,0.0,False,False,False,False,False,False,False,False,1700.0,3,1125,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10171,42050927.0,unknown,0.0,0.0,False,2,True,True,Miguel Hidalgo,19.4565,-99.21232,Shared room,1,1.0,1.0,0.0,True,False,False,False,False,False,True,False,2230.0,1,14,179,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,False,1,0.03
10217,42119973.0,a few days or more,0.0,0.0,False,1,True,False,Tlalpan,19.29148,-99.12506,Shared room,2,1.5,1.0,0.0,True,False,False,False,False,False,False,False,350.0,2,1125,180,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10415,42496463.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.40548,-99.16198,Shared room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,120.0,1,180,365,14,9,4.93,4.93,4.79,5.0,5.0,5.0,4.93,True,9,0.45
10626,43023297.0,unknown,0.0,0.0,False,1,True,False,Gustavo A. Madero,19.5522,-99.15234,Shared room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,528.0,3,30,332,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10699,43133165.0,within an hour,0.78,1.0,False,11,True,True,CuauhtÃ©moc,19.42767,-99.14219,Shared room,1,1.0,1.0,0.0,True,False,False,False,False,False,False,False,457.0,1,1125,296,1,0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,True,11,0.04
10701,43133212.0,within an hour,0.78,1.0,False,11,True,True,CuauhtÃ©moc,19.42675,-99.14259,Shared room,1,1.0,1.0,0.0,True,False,False,False,False,False,False,False,457.0,1,1125,308,8,8,4.0,4.25,3.63,4.38,4.0,4.38,4.13,True,11,1.29
10721,43177038.0,unknown,0.0,1.0,False,1,True,True,CuauhtÃ©moc,19.4151433,-99.16381741,Shared room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,600.0,1,365,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10817,43519836.0,unknown,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.35789,-99.15264,Shared room,4,3.0,1.0,5.0,True,False,False,False,False,False,False,False,231.0,30,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10888,43846718.0,within an hour,1.0,0.98,False,3,True,True,CuauhtÃ©moc,19.42896,-99.13601,Shared room,10,0.0,1.0,5.0,True,False,False,False,False,False,True,True,1700.0,1,1125,365,13,13,4.85,4.92,4.92,5.0,4.77,5.0,4.92,True,3,1.25
10916,43702019.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.46201,-99.14536,Shared room,1,2.5,1.0,1.0,True,False,False,True,False,False,False,True,200.0,28,365,180,3,1,5.0,5.0,5.0,5.0,5.0,4.67,4.67,False,76,0.12
10925,43712695.0,within an hour,0.95,0.85,False,14,True,True,CuauhtÃ©moc,19.43379,-99.16396,Shared room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,310.0,1,1125,348,47,19,4.79,4.83,4.85,4.89,4.91,4.98,4.85,False,14,2.22
10926,43712922.0,within an hour,0.95,0.85,False,14,True,True,CuauhtÃ©moc,19.43359,-99.16369,Shared room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,505.0,1,1125,296,10,2,4.7,4.8,5.0,4.7,4.5,5.0,4.7,False,14,0.44
10960,43985699.0,within an hour,0.99,1.0,False,20,True,True,CuauhtÃ©moc,19.4291,-99.13463,Shared room,1,1.0,1.0,1.0,True,False,False,False,True,False,True,True,293.0,1,1125,357,1,1,5.0,5.0,5.0,4.0,5.0,5.0,5.0,True,20,0.55
10962,43986126.0,within an hour,0.99,1.0,False,20,True,True,CuauhtÃ©moc,19.4305,-99.13308,Shared room,1,1.0,1.0,8.0,True,False,False,False,False,False,True,True,292.0,1,1125,357,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,20,0.31
10963,43986164.0,within an hour,0.99,1.0,False,20,True,True,CuauhtÃ©moc,19.43098,-99.13477,Shared room,1,1.0,1.0,8.0,True,False,False,False,True,False,True,True,292.0,1,1125,355,30,19,4.33,4.5,4.43,4.4,4.4,4.8,4.7,True,20,1.23
10989,44015593.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.46424,-99.14548,Shared room,1,2.5,1.0,1.0,True,False,False,True,False,False,False,True,206.0,28,365,172,3,3,4.67,5.0,5.0,5.0,5.0,5.0,4.67,False,76,0.32
11000,44022176.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.46139,-99.14784,Shared room,1,3.0,1.0,1.0,True,False,True,False,False,False,False,False,200.0,28,365,365,3,1,5.0,4.67,4.67,5.0,5.0,5.0,5.0,False,76,0.13
11014,44231451.0,within an hour,1.0,0.98,False,3,True,True,CuauhtÃ©moc,19.43105,-99.13785,Shared room,10,0.0,1.0,5.0,True,False,False,False,False,False,True,False,1700.0,1,1125,365,3,0,5.0,5.0,4.0,5.0,4.33,5.0,4.67,True,3,0.12
11017,44051350.0,unknown,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.36362,-99.16204,Shared room,1,1.0,1.0,0.0,False,False,False,False,False,False,False,False,7500.0,365,365,362,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11028,44063290.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43227,-99.16113,Shared room,2,4.0,1.0,1.0,True,False,False,False,True,False,False,True,540.0,1,30,329,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,True,22,0.18
11032,44064457.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43083,-99.15913,Shared room,1,4.0,1.0,1.0,True,False,False,False,False,False,False,False,265.0,1,30,331,3,2,5.0,5.0,4.67,5.0,5.0,5.0,4.67,True,22,0.18
11033,44064588.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43144,-99.1614,Shared room,1,4.0,1.0,1.0,True,False,False,False,False,False,False,True,265.0,1,30,331,4,3,5.0,4.75,4.5,4.75,5.0,5.0,5.0,True,22,0.24
11038,44074302.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43049,-99.16126,Shared room,1,4.5,1.0,1.0,True,False,False,False,False,False,False,True,265.0,1,30,330,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,22,0.66
11039,44074402.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.42991,-99.15934,Shared room,1,4.0,1.0,1.0,True,False,False,False,False,False,False,True,265.0,1,30,331,3,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,True,22,0.36
11041,44074476.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43,-99.15937,Shared room,1,4.0,1.0,1.0,True,False,False,False,False,False,False,True,265.0,1,30,330,2,2,4.0,4.5,4.5,4.0,5.0,4.5,4.5,True,22,0.85
11044,44074486.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43086,-99.16115,Shared room,1,4.0,1.0,1.0,True,False,False,False,False,False,False,True,265.0,1,30,331,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,22,0.0
11046,44074573.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43211,-99.16082,Shared room,1,4.0,1.0,1.0,True,False,False,False,False,False,False,True,265.0,1,30,327,8,2,4.75,4.75,4.38,4.75,4.88,5.0,4.88,True,22,0.33
11048,44074639.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43025,-99.16112,Shared room,1,4.0,1.0,1.0,True,False,False,False,False,False,False,True,265.0,1,30,331,8,8,4.63,4.88,5.0,4.88,4.88,5.0,4.75,True,22,1.24
11217,44433437.0,a few days or more,0.0,0.5,False,1,True,False,Venustiano Carranza,19.42968,-99.10247,Shared room,1,1.0,1.0,0.0,True,False,False,False,False,False,False,True,225.0,3,5,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
11316,44687705.0,unknown,0.0,0.0,False,1,True,True,Xochimilco,19.24922,-99.10684,Shared room,2,1.0,1.0,1.0,False,False,False,False,False,False,False,False,224.0,15,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11321,44538911.0,within an hour,1.0,0.97,True,23,True,True,CuauhtÃ©moc,19.42573,-99.16259,Shared room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,True,591.0,1,1125,345,67,25,4.96,4.94,4.88,4.99,4.94,4.96,4.87,False,13,2.61
11385,44946922.0,within an hour,1.0,0.97,True,23,True,True,CuauhtÃ©moc,19.42437,-99.1613,Shared room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,True,473.0,1,1125,98,24,10,4.83,4.92,4.79,4.83,4.92,4.96,5.0,False,13,0.97
11386,44948931.0,within an hour,1.0,0.97,True,23,True,True,CuauhtÃ©moc,19.4251,-99.16058,Shared room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,True,698.0,1,1125,348,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,13,0.0
11442,44998072.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.43927,-99.15228,Shared room,2,1.0,1.0,0.0,True,False,False,False,False,False,False,False,250.0,1,2,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
11484,45028306.0,a few days or more,0.44,0.25,False,9,True,False,CuauhtÃ©moc,19.42275,-99.16314,Shared room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,2107.0,60,365,300,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,4,0.0
11521,45162410.0,within an hour,0.99,1.0,False,20,True,True,CuauhtÃ©moc,19.43146,-99.13443,Shared room,1,1.0,1.0,1.0,True,False,False,False,True,False,True,True,285.0,1,365,357,158,115,4.63,4.78,4.59,4.78,4.67,4.91,4.78,True,20,6.86
11533,45314674.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.45938,-99.1479,Shared room,1,4.0,1.0,1.0,True,False,True,False,False,False,False,False,200.0,28,365,359,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,76,0.0
11555,45332254.0,within an hour,1.0,0.97,True,23,True,True,CuauhtÃ©moc,19.42622,-99.16268,Shared room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,466.0,1,1125,357,16,14,4.75,4.56,4.63,4.63,4.63,4.56,4.56,False,13,0.66
11613,45364826.0,unknown,0.0,0.0,False,1,True,False,Tlalpan,19.2151,-99.15874,Shared room,2,1.0,1.0,2.0,True,False,False,False,False,False,False,False,800.0,1,30,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11621,45371347.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.46278,-99.14544,Shared room,1,2.5,1.0,1.0,True,False,False,True,False,False,False,True,212.0,28,365,365,3,2,5.0,5.0,4.67,5.0,5.0,5.0,5.0,False,76,0.16
11652,45411590.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.4595,-99.14836,Shared room,1,3.0,1.0,1.0,True,False,True,False,False,False,False,False,202.0,28,365,365,5,1,4.6,4.2,4.0,5.0,4.6,5.0,4.4,False,76,0.22
11670,45289412.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.46431,-99.14497,Shared room,1,2.5,1.0,1.0,True,False,False,True,False,False,False,True,200.0,28,365,180,3,3,4.67,4.33,4.33,4.67,4.33,4.67,5.0,False,76,0.34
11746,45567150.0,unknown,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.44803,-99.18382,Shared room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,400.0,7,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
11787,45499208.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.46069,-99.14871,Shared room,1,3.0,1.0,1.0,True,False,True,False,False,False,False,False,200.0,28,365,365,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,76,0.09
11821,45528197.0,a few days or more,0.0,1.0,False,1,True,False,Cuajimalpa de Morelos,19.35705,-99.27642,Shared room,4,3.0,1.0,1.0,True,False,False,False,False,False,True,False,2070.0,1,30,365,2,1,3.5,5.0,5.0,3.5,3.0,5.0,5.0,True,1,0.09
11916,45704364.0,unknown,0.0,0.0,False,1,True,False,CoyoacÃ¡n,19.33776,-99.18234,Shared room,5,1.0,1.0,5.0,True,False,False,False,False,False,False,False,17000.0,265,265,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
11935,45858156.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.46457,-99.1442,Shared room,1,2.5,1.0,1.0,True,False,False,True,False,False,False,True,202.0,28,365,327,5,1,5.0,5.0,4.8,5.0,5.0,5.0,5.0,False,76,0.22
11947,45861509.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.46087,-99.14849,Shared room,1,4.0,1.0,1.0,True,False,True,False,False,False,False,True,200.0,28,365,365,3,0,5.0,4.67,4.67,5.0,5.0,5.0,5.0,False,76,0.14
12355,46717456.0,within an hour,1.0,1.0,False,25,True,True,CuauhtÃ©moc,19.43019,-99.15992,Shared room,1,4.0,1.0,1.0,True,False,False,False,True,False,False,True,265.0,1,30,331,46,36,4.65,4.78,4.59,4.72,4.72,4.87,4.57,True,22,2.13
12379,46735305.0,within an hour,1.0,0.97,True,23,True,True,CuauhtÃ©moc,19.42472,-99.16229,Shared room,1,2.0,1.0,2.0,True,False,False,False,True,False,False,True,591.0,1,1125,358,6,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,13,0.3
12427,46792871.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.46426,-99.14419,Shared room,1,2.5,1.0,1.0,True,False,False,True,True,False,False,True,201.0,28,365,357,7,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,76,0.39
12457,46836250.0,within a few hours,0.98,0.9,True,76,True,True,CuauhtÃ©moc,19.46396,-99.14571,Shared room,1,2.5,1.0,1.0,True,False,False,True,True,False,False,True,206.0,28,365,365,3,0,4.33,5.0,4.67,4.67,5.0,5.0,4.67,False,76,0.14
12497,46882350.0,within a few hours,0.9,0.16,False,2,True,True,CuauhtÃ©moc,19.41135,-99.16526,Shared room,16,2.0,1.0,20.0,True,False,False,False,False,False,False,False,225.0,1,1125,365,5,2,4.0,4.4,3.6,4.2,4.2,4.8,4.2,False,2,0.23
12502,46883444.0,within an hour,1.0,0.91,True,1,True,True,Venustiano Carranza,19.41221,-99.09895,Shared room,1,1.0,1.0,1.0,False,False,False,False,True,False,False,True,300.0,1,4,349,14,14,5.0,5.0,5.0,5.0,4.93,5.0,5.0,True,1,2.26
12545,47099790.0,within an hour,1.0,1.0,False,3,True,False,CuauhtÃ©moc,19.42535,-99.13882,Shared room,1,1.0,1.0,1.0,True,False,False,True,True,False,True,True,850.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,3,0.0
12546,47100887.0,within an hour,1.0,1.0,False,3,True,False,CuauhtÃ©moc,19.42689,-99.14097,Shared room,1,1.0,1.0,0.0,True,False,False,True,True,False,True,False,850.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,3,0.0
12571,47071577.0,within an hour,1.0,1.0,False,3,True,False,CuauhtÃ©moc,19.42723,-99.13912,Shared room,1,1.0,1.0,1.0,True,False,False,True,True,False,True,True,850.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,3,0.0
