,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
12671,39105544.0,a few days or more,0.33,1.0,False,1.0,True,False,JacarepaguÃ¡,-22.92644,-43.43036,Shared room,4,1.0,1.0,1.0,"[""Essentials"", ""Free street parking"", ""Kitchen""]",False,False,False,False,False,False,False,False,400,2,4,90,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
12687,38751064.0,within a few hours,1.0,0.54,False,1.0,True,True,Copacabana,-22.98239,-43.19399,Shared room,2,1.5,1.0,1.0,"[""Dedicated workspace"", ""Cooking basics"", ""First aid kit"", ""Iron"", ""Essentials"", ""Coffee maker"", ""Host greets you"", ""Cleaning products"", ""Security cameras on property"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Elevator"", ""TV"", ""Body soap""]",True,False,False,False,True,False,False,True,130,1,15,347,18,3,4.89,4.89,5.0,5.0,5.0,4.94,4.83,False,1,0.5
12694,38949460.0,unknown,0.0,0.0,False,1.0,True,True,JoÃ¡,-23.01402,-43.29542,Shared room,16,4.5,1.0,16.0,"[""Dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Dining table"", ""Toaster"", ""Beach essentials"", ""Pool"", ""Kitchen"", ""Bed linens"", ""Boat slip"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Wifi"", ""BBQ grill"", ""Waterfront"", ""TV with standard cable"", ""Cable TV"", ""Laundromat nearby"", ""Board games"", ""Beachfront"", ""Outdoor furniture"", ""Air conditioning"", ""Fire extinguisher"", ""Lake access"", ""First aid kit"", ""Breakfast"", ""Barbecue utensils"", ""Coffee maker"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Hot water"", ""Pool table"", ""Dishes and silverware"", ""Long term stays allowed"", ""Stove"", ""Nespresso machine""]",True,False,False,True,False,False,False,False,200,1,1125,333,1,0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,False,1,0.03
12702,39137681.0,a few days or more,0.0,1.0,False,1.0,True,False,Vargem Pequena,-22.98467,-43.46372,Shared room,4,2.0,1.0,1.0,"[""Fire extinguisher"", ""Essentials"", ""Washer"", ""Pool"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,274,1,1125,180,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
12707,38956821.0,within an hour,1.0,0.99,True,10.0,True,True,Botafogo,-22.95184,-43.18024,Shared room,1,1.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Clothing storage"", ""Bed linens"", ""Cooking basics"", ""Oven"", ""Wifi"", ""Mini fridge"", ""Body soap"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,False,True,False,False,False,60,1,1125,321,38,15,4.97,5.0,5.0,5.0,5.0,5.0,4.97,True,10,1.11
12745,39196220.0,unknown,0.0,0.0,False,1.0,True,True,Copacabana,-22.96624,-43.18117,Shared room,4,2.0,1.0,4.0,"[""Air conditioning"", ""Essentials"", ""Washer"", ""Shampoo"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,1547,1,1125,83,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
12757,39210756.0,a few days or more,0.0,0.0,False,1.0,True,False,JacarepaguÃ¡,-22.97503,-43.33542,Shared room,2,1.0,1.0,1.0,"[""Heating"", ""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Hot tub"", ""Hair dryer"", ""Gym"", ""Essentials"", ""Washer"", ""Pool"", ""Breakfast"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,64,8,1125,90,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
12760,38783023.0,unknown,0.0,0.0,False,1.0,True,False,Vila da Penha,-22.8478,-43.30879,Shared room,1,1.0,1.0,1.0,"[""Hangers"", ""Iron"", ""Essentials"", ""Washer"", ""Breakfast"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,60,28,28,90,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
12835,39476866.0,unknown,0.0,0.0,False,1.0,True,True,Anil,-22.96334,-43.33598,Shared room,4,1.0,1.0,2.0,"[""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Washer"", ""Security cameras on property"", ""Smoke alarm"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,True,True,99,15,30,363,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
12926,39792467.0,a few days or more,0.4,1.0,False,2.0,True,False,Laranjeiras,-22.93168,-43.18111,Shared room,1,6.5,1.0,6.0,"[""Iron"", ""Essentials"", ""Pool"", ""Smoke alarm"", ""Elevator"", ""Bed linens"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Security cameras on property"", ""Wifi"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Cable TV"", ""Paid parking off premises"", ""Building staff"", ""Patio or balcony"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Breakfast"", ""Long term stays allowed""]",True,False,False,True,False,False,True,True,85,1,1125,227,4,1,3.25,4.0,4.0,4.75,4.25,4.75,2.5,True,2,0.12
12934,39795504.0,within an hour,1.0,1.0,False,11.0,True,False,Engenho Novo,-22.90599,-43.26764,Shared room,16,4.0,1.0,44.0,"[""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Essentials"", ""Washer"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,89,2,1125,179,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,11,0.0
12936,39795767.0,within an hour,1.0,1.0,False,11.0,True,False,Engenho Novo,-22.90566,-43.26975,Shared room,16,4.0,1.0,5.0,"[""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Essentials"", ""Washer"", ""Breakfast"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,89,2,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,11,0.0
13129,40255487.0,a few days or more,0.2,0.43,False,1.0,True,True,Santa Teresa,-22.91636,-43.18319,Shared room,3,1.0,1.0,1.0,"[""Iron"", ""Essentials"", ""Washer"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen""]",True,False,False,False,False,False,False,False,150,2,1125,365,2,1,2.5,2.5,2.0,3.0,3.0,3.0,2.5,True,1,0.06
13139,39943886.0,within a few hours,1.0,0.78,False,4.0,True,True,JacarepaguÃ¡,-22.97433,-43.4103,Shared room,7,1.0,1.0,6.0,"[""Paid parking on premises"", ""Cooking basics"", ""First aid kit"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Refrigerator"", ""Oven"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""Elevator"", ""Patio or balcony"", ""TV""]",True,False,False,False,False,False,False,False,150,1,1125,364,5,4,5.0,4.6,4.8,5.0,5.0,5.0,4.8,False,4,0.14
13179,40179123.0,within a few hours,1.0,0.78,False,4.0,True,True,JacarepaguÃ¡,-22.97415,-43.4124,Shared room,6,1.0,1.0,6.0,"[""Paid parking on premises"", ""Cooking basics"", ""First aid kit"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Dining table"", ""Refrigerator"", ""Oven"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""Elevator"", ""Patio or balcony"", ""TV""]",True,False,False,False,False,False,False,False,150,1,1125,90,3,2,5.0,5.0,5.0,5.0,5.0,4.33,5.0,False,4,0.09
13369,40721389.0,unknown,0.0,0.0,False,1.0,True,False,Centro,-22.91394,-43.18164,Shared room,2,1.0,1.0,2.0,"[""Air conditioning"", ""Hangers"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator""]",True,False,False,False,False,False,False,False,54000,100,1125,179,1,0,0.0,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.03
13421,40605087.0,within a few hours,1.0,0.83,False,4.0,True,True,Santa Teresa,-22.91486,-43.18114,Shared room,12,2.0,1.0,12.0,"[""Air conditioning"", ""Fire extinguisher"", ""Dedicated workspace"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""First aid kit"", ""Refrigerator"", ""Security cameras on property"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,True,False,False,True,55,4,30,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,4,0.03
13469,40637288.0,a few days or more,0.2,0.0,False,1.0,True,True,Copacabana,-22.96438,-43.17526,Shared room,3,1.5,1.0,5.0,"[""Dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Shampoo"", ""Security cameras on property"", ""TV"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Air conditioning"", ""Fire extinguisher"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",False,False,False,False,False,False,False,True,200,1,1125,36,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.06
13616,41130976.0,within a few hours,1.0,0.75,False,6.0,True,True,GlÃ³ria,-22.91966,-43.17826,Shared room,2,1.0,1.0,1.0,"[""Iron"", ""Essentials"", ""Washer"", ""Refrigerator"", ""Hot water"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Fast wifi \u2013 261 Mbps""]",False,False,False,False,False,False,False,False,250,1,1125,90,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,6,1.0
13620,40934027.0,within a few hours,1.0,1.0,False,9.0,True,True,MÃ©ier,-22.8952,-43.2798,Shared room,4,1.0,1.0,1.0,"[""Air conditioning"", ""Dedicated workspace"", ""Cooking basics"", ""Portable fans"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Ceiling fan"", ""Hot water"", ""Wifi"", ""Private patio or balcony"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""Drying rack for clothing"", ""Long term stays allowed"", ""TV""]",True,False,False,False,True,False,False,False,80,3,365,365,1,0,2.0,5.0,1.0,5.0,2.0,2.0,2.0,True,8,0.03
13624,41131685.0,within a few hours,1.0,0.75,False,6.0,True,True,Santa Teresa,-22.92199,-43.18227,Shared room,1,1.0,1.0,1.0,"[""Fast wifi \u2013 262 Mbps"", ""Iron"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Hot water"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",False,False,False,False,False,False,False,False,250,1,1125,89,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,6,0.0
13679,41048772.0,within a few hours,0.67,0.73,False,3.0,True,True,Santa Teresa,-22.92347,-43.18382,Shared room,6,1.5,1.0,5.0,"[""Fire extinguisher"", ""Backyard"", ""Hangers"", ""Cooking basics"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""First aid kit"", ""Coffee maker"", ""Refrigerator"", ""Beachfront"", ""Oven"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""Patio or balcony""]",True,False,False,False,False,False,False,False,150,3,365,364,2,1,5.0,4.5,4.5,5.0,5.0,4.0,5.0,False,3,0.06
13693,41054895.0,within a few hours,1.0,1.0,False,9.0,True,True,MÃ©ier,-22.89735,-43.27974,Shared room,4,1.0,1.0,4.0,"[""Heating"", ""Dedicated workspace"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""TV""]",True,False,False,False,True,False,False,False,80,3,365,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,8,0.0
13731,41189275.0,within an hour,1.0,0.99,False,7.0,True,False,Flamengo,-22.92645,-43.17487,Shared room,1,1.0,1.0,1.0,"[""Dryer"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""TV with standard cable"", ""Cable TV"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Refrigerator"", ""Fire extinguisher"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,True,True,False,False,False,62,1,1125,94,8,6,4.88,5.0,4.63,4.88,4.63,5.0,5.0,True,7,0.24
13752,41323165.0,unknown,0.0,0.0,False,1.0,True,False,Rio Comprido,-22.92685,-43.20932,Shared room,4,1.0,1.0,1.0,"[""Air conditioning"", ""Hangers"", ""Dryer"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen""]",True,False,False,False,False,False,False,False,800,1,1125,180,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
13796,41247187.0,within a few hours,0.8,1.0,False,5.0,True,True,Rocinha,-22.99052,-43.2521,Shared room,1,1.0,1.0,6.0,"[""Iron"", ""Essentials"", ""Washer"", ""Outdoor furniture"", ""Hot water"", ""Wifi \u2013 31 Mbps"", ""Window AC unit"", ""Long term stays allowed"", ""Kitchen"", ""Central air conditioning"", ""TV""]",True,False,False,False,False,False,False,False,51,1,1125,365,2,2,5.0,5.0,4.0,5.0,5.0,5.0,5.0,False,5,2.0
13812,41106808.0,within a few hours,1.0,0.75,False,6.0,True,True,Santa Teresa,-22.92233,-43.1806,Shared room,4,1.0,1.0,1.0,"[""Fast wifi \u2013 263 Mbps"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Hot water"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",False,False,False,False,False,False,False,False,250,1,1125,87,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,6,0.0
13815,41556806.0,a few days or more,0.0,0.0,False,1.0,True,False,Guaratiba,-22.97889,-43.58245,Shared room,6,1.0,1.0,1.0,"[""Single level home"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Oven"", ""Wifi"", ""TV with standard cable"", ""Free parking on premises"", ""Cable TV"", ""Hangers"", ""Extra pillows and blankets"", ""Patio or balcony"", ""Breakfast"", ""Barbecue utensils"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Backyard"", ""Stove""]",True,False,False,True,False,False,False,False,159,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
13881,41775087.0,within an hour,0.75,1.0,False,2.0,True,False,Botafogo,-22.95476,-43.17944,Shared room,2,2.0,1.0,2.0,"[""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Private pool"", ""Wifi"", ""BBQ grill"", ""Waterfront"", ""TV with standard cable"", ""Cable TV"", ""Hangers"", ""Refrigerator"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,False,False,True,False,False,False,False,150,1,30,365,5,4,4.8,4.4,4.4,4.8,5.0,5.0,4.6,True,2,0.16
13887,41776015.0,a few days or more,0.0,0.0,False,2.0,True,False,Portuguesa,-22.80351,-43.20926,Shared room,4,2.5,1.0,4.0,"[""Air conditioning"", ""Hangers"", ""Free street parking"", ""First aid kit"", ""Iron"", ""Essentials"", ""Washer"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Dishwasher"", ""TV""]",True,False,False,False,False,False,False,False,119,1,1125,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.03
13888,41776365.0,a few days or more,0.0,0.0,False,2.0,True,False,Portuguesa,-22.8016,-43.21072,Shared room,4,2.5,1.0,4.0,"[""Air conditioning"", ""Hangers"", ""First aid kit"", ""Iron"", ""Essentials"", ""Washer"", ""Pool"", ""Oven"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,False,109,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
13982,41532220.0,unknown,0.0,0.0,False,3.0,True,False,Anchieta,-22.81656,-43.38878,Shared room,2,1.5,1.0,2.0,"[""Kitchen""]",False,False,False,False,False,False,False,False,800,3,5,90,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,2,0.0
14033,41927796.0,within an hour,0.93,1.0,False,4.0,True,True,Copacabana,-22.98078,-43.1956,Shared room,3,2.0,1.0,3.0,"[""Cable TV"", ""Dryer"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,250,3,1125,342,2,1,3.0,3.0,2.5,3.0,3.0,4.5,3.0,True,4,0.06
14103,41898382.0,unknown,0.0,0.0,False,1.0,True,False,Coelho Neto,-22.82547,-43.35006,Shared room,1,1.5,1.0,1.0,"[""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,56,5,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
14109,41975646.0,within a few hours,1.0,0.75,False,6.0,True,True,GlÃ³ria,-22.92203,-43.17996,Shared room,8,1.0,1.0,1.0,"[""Essentials"", ""Wifi"", ""Hot water"", ""Long term stays allowed"", ""Kitchen""]",True,False,False,False,False,False,False,False,250,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,6,0.0
14117,41743721.0,unknown,0.0,0.0,False,3.0,True,True,Botafogo,-22.95589,-43.18147,Shared room,4,2.0,1.0,2.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Microwave"", ""Washer"", ""Refrigerator"", ""Security cameras on property"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Host greets you"", ""Stove""]",True,False,False,False,True,False,False,True,150,15,365,0,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
14118,41744313.0,within an hour,0.77,0.83,True,3.0,True,False,Laranjeiras,-22.93657,-43.18434,Shared room,2,1.5,1.0,1.0,"[""Bed linens"", ""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Extra pillows and blankets"", ""First aid kit"", ""Hot water"", ""Wifi"", ""TV""]",True,False,False,False,False,False,False,False,55,2,4,13,6,2,5.0,5.0,5.0,5.0,4.83,4.83,4.83,False,3,0.19
14139,41984049.0,a few days or more,0.0,0.0,False,2.0,True,False,AndaraÃ­,-22.91979,-43.25078,Shared room,1,2.0,1.0,4.0,"[""Wifi"", ""Hot water"", ""Long term stays allowed"", ""Kitchen""]",True,False,False,False,False,False,False,False,120,3,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
14156,42071428.0,a few days or more,0.38,0.4,False,12.0,True,True,Vidigal,-22.99738,-43.23906,Shared room,1,1.0,1.0,2.0,"[""Bed linens"", ""Air conditioning"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Iron"", ""Essentials"", ""Washer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Beachfront"", ""Oven"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""TV""]",True,False,False,False,False,False,False,False,80,2,1125,89,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,11,0.0
14163,42086907.0,a few days or more,0.38,0.4,False,12.0,True,True,Vidigal,-22.99598,-43.23711,Shared room,10,2.0,1.0,10.0,"[""Bed linens"", ""Air conditioning"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Iron"", ""Essentials"", ""Washer"", ""Host greets you"", ""Cleaning before checkout"", ""Beachfront"", ""Oven"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""TV""]",True,False,False,False,False,False,False,False,80,2,1125,89,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,False,11,0.03
14179,42089605.0,a few days or more,0.38,0.4,False,12.0,True,True,Vidigal,-22.99613,-43.23904,Shared room,10,2.0,1.0,10.0,"[""Bed linens"", ""Air conditioning"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Iron"", ""Essentials"", ""Washer"", ""Host greets you"", ""Cleaning before checkout"", ""Beachfront"", ""Oven"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""TV""]",True,False,False,False,False,False,False,False,80,2,1125,357,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,11,0.0
14184,42089963.0,a few days or more,0.38,0.4,False,12.0,True,True,Vidigal,-22.99622,-43.2375,Shared room,10,2.0,1.0,10.0,"[""Bed linens"", ""Air conditioning"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Iron"", ""Essentials"", ""Washer"", ""Host greets you"", ""Cleaning before checkout"", ""Beachfront"", ""Oven"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""TV""]",True,False,False,False,False,False,False,False,80,2,1125,89,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,11,0.0
14285,42254601.0,within a day,1.0,1.0,False,3.0,True,False,Tijuca,-22.9252,-43.24264,Shared room,4,1.0,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Dedicated workspace"", ""Backyard"", ""Iron"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Wifi"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Free parking on premises""]",True,False,False,False,True,False,False,False,400,3,28,173,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,3,0.06
14294,42066640.0,a few days or more,0.38,0.4,False,12.0,True,True,Vidigal,-22.99629,-43.23879,Shared room,1,1.0,1.0,0.0,"[""Bed linens"", ""Air conditioning"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Iron"", ""Essentials"", ""Washer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Beachfront"", ""Oven"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""TV""]",True,False,False,False,False,False,False,False,80,2,1125,363,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,11,0.0
14300,42069921.0,a few days or more,0.38,0.4,False,12.0,True,True,Vidigal,-22.99544,-43.23836,Shared room,1,1.0,1.0,4.0,"[""Bed linens"", ""Air conditioning"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Iron"", ""Essentials"", ""Washer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Beachfront"", ""Oven"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""TV""]",True,False,False,False,False,False,False,False,80,2,1125,89,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,11,0.0
14302,42260878.0,within an hour,1.0,0.99,False,7.0,True,False,Flamengo,-22.92647,-43.17558,Shared room,1,1.0,1.0,1.0,"[""Cable TV"", ""Fire extinguisher"", ""Hangers"", ""Dryer"", ""Dedicated workspace"", ""Cooking basics"", ""Iron"", ""Essentials"", ""Washer"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,True,False,False,False,64,1,90,64,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,7,0.0
14307,42261073.0,within an hour,1.0,0.99,False,7.0,True,False,Flamengo,-22.92621,-43.17545,Shared room,1,1.0,1.0,1.0,"[""Dryer"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""TV with standard cable"", ""Cable TV"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Building staff"", ""Refrigerator"", ""Fire extinguisher"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,True,True,False,False,False,64,1,1125,64,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,7,0.0
14312,42325710.0,within a day,1.0,1.0,False,3.0,True,False,Tijuca,-22.92635,-43.24167,Shared room,3,1.0,1.0,1.0,"[""Children\u2019s books and toys"", ""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Hot water"", ""Wifi"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Free parking on premises""]",True,False,False,False,True,False,False,False,300,3,28,180,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,3,0.06
14321,42138331.0,within an hour,1.0,1.0,False,11.0,True,False,Engenho Novo,-22.90562,-43.26967,Shared room,16,4.0,1.0,5.0,"[""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Essentials"", ""Washer"", ""Breakfast"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,89,2,1125,365,2,1,4.5,5.0,4.5,5.0,5.0,5.0,4.5,True,11,0.06
14360,42278331.0,within a day,0.5,1.0,False,2.0,True,False,Copacabana,-22.96528,-43.17662,Shared room,3,1.0,1.0,3.0,"[""Hangers"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,False,False,False,False,500,4,1125,179,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,2,0.0
