,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
10647,43078204.0,within an hour,0.98,1.0,True,3,True,True,CuauhtÃ©moc,19.42109,-99.15905,Private room,2,1.0,1.0,1.0,True,False,True,True,True,False,True,True,680.0,1,1125,346,47,31,4.74,4.89,4.94,4.96,4.89,5.0,4.87,True,3,2.73
10649,43061707.0,within an hour,1.0,0.99,False,10,True,True,Tlalpan,19.29062,-99.15645,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,True,700.0,2,1125,323,8,2,4.88,4.88,4.88,5.0,5.0,4.88,4.75,True,9,0.31
10650,43062337.0,within an hour,1.0,0.99,False,10,True,True,Tlalpan,19.29088,-99.15507,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,550.0,2,1125,326,21,10,4.57,4.71,4.76,4.95,4.81,5.0,4.62,True,9,1.27
10651,43078432.0,within a day,0.8,0.8,False,2,True,True,Gustavo A. Madero,19.45757,-99.06351,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,True,250.0,1,3,362,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10652,43078907.0,a few days or more,0.0,0.0,False,1,True,True,Tlalpan,19.29161,-99.1781,Private room,2,1.0,2.0,2.0,True,True,False,False,False,False,False,False,1000.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10653,43259005.0,unknown,0.0,1.0,False,3,True,True,CuauhtÃ©moc,19.430204,-99.171303,Private room,2,1.0,1.0,1.0,True,True,False,True,True,False,True,True,1269.0,1,1125,363,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,True,3,0.17
10658,43079971.0,a few days or more,0.0,1.0,False,1,True,True,Benito JuÃ¡rez,19.37438,-99.16019,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,False,999.0,1,5,90,1,0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,True,1,0.06
10659,43080208.0,unknown,0.0,1.0,False,1,True,False,Benito JuÃ¡rez,19.37026,-99.17218,Private room,2,2.0,1.0,1.0,True,False,False,False,False,False,False,False,350.0,7,1125,238,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10660,43278717.0,within an hour,1.0,1.0,True,31,True,True,Miguel Hidalgo,19.401972,-99.177513,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,True,808.0,1,365,120,73,68,4.89,4.97,4.96,4.99,4.97,4.97,4.88,True,31,4.62
10662,43284997.0,unknown,0.0,0.0,False,1,True,False,CoyoacÃ¡n,19.3077,-99.11513,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,False,5000.0,30,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10667,43087541.0,within an hour,0.82,0.92,False,17,True,True,CuauhtÃ©moc,19.41139,-99.15923,Private room,1,1.5,1.0,1.0,True,False,False,True,False,False,False,False,499.0,2,15,50,3,1,3.67,4.0,4.0,3.67,4.33,5.0,4.0,True,12,0.12
10668,43088130.0,unknown,0.0,1.0,False,1,True,True,Miguel Hidalgo,19.41374,-99.1826,Private room,4,3.0,2.0,3.0,True,True,False,False,False,False,False,True,5791.0,30,1125,358,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10670,43293323.0,within a day,0.8,1.0,False,4,True,False,Miguel Hidalgo,19.40404,-99.254,Private room,4,2.0,2.0,2.0,True,False,False,False,False,False,False,False,1000.0,20,1125,87,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.07
10674,43301535.0,a few days or more,0.0,1.0,False,1,True,False,Benito JuÃ¡rez,19.3802,-99.17904,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,500.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10676,43303021.0,unknown,0.0,1.0,False,1,True,True,Ãlvaro ObregÃ³n,19.33581,-99.21595,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,350.0,1,1125,358,4,1,4.0,4.0,3.75,4.5,4.5,4.0,3.75,False,1,0.24
10677,43115130.0,a few days or more,0.1,0.74,True,4,True,True,CuauhtÃ©moc,19.40733,-99.15937,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,350.0,1,1125,340,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.26
10681,43309770.0,within an hour,1.0,1.0,True,2,True,True,Miguel Hidalgo,19.40702,-99.19389,Private room,1,1.5,1.0,1.0,True,True,False,False,True,False,False,False,280.0,7,1125,124,17,7,4.94,5.0,4.82,5.0,5.0,4.82,5.0,True,2,0.63
10693,43132661.0,within an hour,0.78,1.0,False,11,True,True,CuauhtÃ©moc,19.4279,-99.14071,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,1212.0,1,1125,308,6,3,4.0,4.5,3.83,4.83,4.17,4.67,3.83,True,11,0.26
10694,43132890.0,within an hour,0.78,1.0,False,11,True,True,CuauhtÃ©moc,19.42786,-99.14074,Private room,2,1.0,1.0,0.0,True,False,False,False,False,False,False,False,1116.0,1,1125,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,11,0.05
10696,43132939.0,within an hour,0.78,1.0,False,11,True,True,CuauhtÃ©moc,19.42773,-99.14251,Private room,4,1.0,1.0,0.0,True,False,False,False,False,False,False,False,2011.0,1,1125,306,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,11,0.0
10704,43333339.0,unknown,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.44901,-99.1543,Private room,3,1.0,2.0,1.0,True,False,False,False,False,False,True,True,650.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10708,43337164.0,unknown,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.44513,-99.1864,Private room,2,1.0,1.0,2.0,False,False,False,False,False,False,False,False,350.0,5,10,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10710,43149206.0,within a few hours,0.8,0.82,False,1,True,True,CuauhtÃ©moc,19.43559,-99.15896,Private room,1,1.5,1.0,1.0,True,False,False,False,True,False,False,True,400.0,1,20,325,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.87
10711,43339931.0,within an hour,1.0,1.0,False,2,True,True,CuauhtÃ©moc,19.40566,-99.1333,Private room,1,1.0,1.0,1.0,True,True,True,False,True,False,False,False,400.0,1,360,144,7,1,4.71,4.57,4.71,5.0,5.0,4.71,4.86,False,2,0.35
10712,43341578.0,a few days or more,0.0,0.0,False,1,True,True,CoyoacÃ¡n,19.35387,-99.15665,Private room,2,1.0,2.0,2.0,True,False,False,False,False,False,False,False,600.0,2,1125,365,1,0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,False,1,0.04
10717,43156504.0,a few days or more,0.0,0.5,False,1,True,True,CuauhtÃ©moc,19.40587,-99.16456,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,False,400.0,2,360,178,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.09
10719,43343259.0,within an hour,1.0,0.98,True,1,True,True,Iztacalco,19.41169,-99.06977,Private room,2,1.0,1.0,1.0,True,True,True,True,False,False,False,True,390.0,1,7,132,36,29,4.83,4.89,4.92,4.83,4.94,4.86,4.78,False,1,1.42
10720,43343635.0,within an hour,1.0,0.86,False,2,True,False,Benito JuÃ¡rez,19.37412,-99.14114,Private room,1,1.0,2.0,1.0,True,False,False,False,False,False,False,False,247.0,30,35,243,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
10723,43347350.0,within an hour,1.0,0.2,False,2,True,False,Benito JuÃ¡rez,19.38192,-99.16657,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,False,False,290.0,18,700,328,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.0
10730,43355180.0,unknown,0.0,0.0,False,1,True,False,CoyoacÃ¡n,19.34004,-99.13446,Private room,1,1.0,2.0,1.0,True,False,False,False,False,False,False,False,700.0,1,30,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10732,43186890.0,unknown,0.0,1.0,False,2,True,True,CuauhtÃ©moc,19.42558,-99.15504,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,289.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
10733,43358594.0,within a day,0.67,0.5,False,1,True,True,Benito JuÃ¡rez,19.38132,-99.16392,Private room,1,1.0,1.0,1.0,True,False,True,False,True,False,False,True,300.0,150,365,326,6,1,4.83,4.83,4.83,5.0,5.0,5.0,4.67,False,1,0.21
10734,43187223.0,unknown,0.0,1.0,False,2,True,True,CuauhtÃ©moc,19.42675,-99.15367,Private room,2,1.0,1.0,0.0,True,False,False,False,False,False,False,False,439.0,1,1125,365,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,0.05
10739,43197205.0,within a day,1.0,1.0,False,1,True,True,Iztapalapa,19.38478,-99.03259,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,350.0,1,1125,0,9,1,3.44,3.67,3.44,4.44,4.11,4.0,3.44,True,1,0.35
10740,43372694.0,within a day,0.5,0.88,False,1,True,True,CuauhtÃ©moc,19.45139,-99.15577,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,True,220.0,1,365,355,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.45
10747,43204772.0,within an hour,1.0,1.0,True,8,True,True,CuauhtÃ©moc,19.41452,-99.15453,Private room,1,1.0,1.0,1.0,True,False,False,True,True,False,False,False,363.0,3,365,349,38,24,5.0,4.97,4.97,4.97,5.0,4.95,4.87,True,8,1.49
10752,43383200.0,within a few hours,1.0,0.93,True,6,True,True,Tlalpan,19.29642,-99.16059,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,True,350.0,2,59,0,4,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,6,0.16
10754,43208592.0,unknown,0.0,1.0,False,1,True,False,CoyoacÃ¡n,19.327,-99.12248,Private room,2,1.0,1.0,1.0,False,False,False,False,False,False,False,False,520.0,1,1125,358,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10758,43405392.0,within an hour,1.0,0.84,False,10,True,False,Benito JuÃ¡rez,19.379225,-99.187454,Private room,1,0.0,1.0,1.0,True,False,False,False,True,False,False,True,250.0,2,365,325,2,2,4.0,4.0,4.0,3.0,3.0,3.5,4.0,False,10,0.35
10760,43412016.0,within an hour,1.0,0.97,True,1,True,True,CuauhtÃ©moc,19.42744,-99.15723,Private room,2,1.0,1.0,1.0,True,False,True,False,False,False,False,False,550.0,1,1125,165,56,55,4.86,4.95,4.84,4.96,4.89,4.98,4.86,True,1,4.17
10762,43422477.0,a few days or more,0.0,0.0,False,1,True,True,Cuajimalpa de Morelos,19.36549,-99.30209,Private room,1,1.0,1.0,1.0,True,True,False,True,False,False,False,True,500.0,1,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10767,43223251.0,within an hour,1.0,0.95,False,64,True,True,Miguel Hidalgo,19.43842,-99.18329,Private room,4,1.0,1.0,2.0,True,False,False,False,False,False,False,False,1033.0,1,1111,333,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,26,0.0
10774,43236124.0,within an hour,1.0,1.0,True,5,True,True,CoyoacÃ¡n,19.33736,-99.18543,Private room,1,1.0,1.0,1.0,True,False,True,False,True,False,False,False,250.0,1,1125,21,31,23,4.97,4.97,4.74,4.9,4.87,4.97,4.9,False,5,1.66
10780,43236586.0,unknown,0.0,0.0,False,1,True,False,CoyoacÃ¡n,19.33134,-99.11465,Private room,2,9.0,10.0,12.0,True,True,False,False,False,False,False,False,300.0,180,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10785,43469948.0,within an hour,1.0,1.0,False,5,True,True,CuauhtÃ©moc,19.41594,-99.17729,Private room,1,1.0,1.0,1.0,True,False,True,True,True,False,True,True,900.0,1,1125,358,59,41,4.56,4.53,4.46,4.63,4.44,4.83,4.56,True,3,2.51
10789,43246311.0,within an hour,0.99,1.0,False,7,True,True,CuauhtÃ©moc,19.44288,-99.1413,Private room,2,1.0,1.0,1.0,True,False,False,True,True,False,True,True,547.0,1,1125,345,420,27,4.59,4.76,4.8,4.67,4.79,4.35,4.67,True,7,15.77
10802,43247628.0,unknown,0.0,1.0,False,1,True,False,Gustavo A. Madero,19.46943,-99.09897,Private room,2,1.0,1.0,2.0,True,False,False,False,False,False,False,False,241.0,1,1125,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10805,43248793.0,unknown,0.0,0.75,False,2,True,True,La Magdalena Contreras,19.31732,-99.2236,Private room,1,1.0,1.0,1.0,True,True,False,False,False,False,False,True,300.0,1,1125,85,2,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,True,1,0.09
10806,43499408.0,a few days or more,0.0,0.0,False,1,True,False,Tlalpan,19.28341,-99.1768,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,400.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10811,43254426.0,within a few hours,1.0,1.0,True,5,True,False,Cuajimalpa de Morelos,19.34903,-99.28935,Private room,1,1.0,1.0,1.0,True,False,False,True,False,False,False,False,390.0,7,1125,179,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,4,0.0
10812,43255186.0,within a day,0.88,0.79,False,7,True,True,CoyoacÃ¡n,19.3459,-99.16366,Private room,2,1.0,2.0,1.0,True,True,False,False,False,False,False,False,5001.0,1,365,337,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,6,0.0
10818,43523985.0,within an hour,1.0,1.0,False,1,True,True,Benito JuÃ¡rez,19.37997,-99.15931,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,500.0,1,1125,363,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10824,43805539.0,unknown,0.0,1.0,False,1,True,True,Miguel Hidalgo,19.3983,-99.18967,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,False,500.0,2,1125,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.16
10825,43537218.0,within an hour,1.0,0.79,False,6,True,True,CuauhtÃ©moc,19.45506,-99.14123,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,205.0,1,1125,163,10,3,4.7,4.5,4.6,4.7,5.0,4.9,4.7,True,6,0.38
10833,43820516.0,within a day,1.0,0.17,False,1,True,True,Benito JuÃ¡rez,19.37595,-99.15701,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,203.0,1,7,81,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10836,43559452.0,a few days or more,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.41961,-99.14757,Private room,1,1.0,1.0,0.0,True,False,False,False,False,False,False,False,300.0,1,1,346,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10839,43833230.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43569,-99.13221,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,True,409.0,1,1125,357,1,1,3.0,5.0,3.0,5.0,5.0,5.0,3.0,True,24,0.34
10840,43833374.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43596,-99.13316,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,True,409.0,1,1125,358,27,27,4.59,4.78,4.7,4.89,4.78,4.89,4.52,True,24,7.5
10842,43833460.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43591,-99.13183,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,True,409.0,1,1125,357,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,24,0.0
10843,43833531.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43758,-99.13215,Private room,2,1.5,1.0,1.0,True,True,False,False,False,False,True,True,409.0,1,1125,357,1,1,4.0,5.0,3.0,5.0,3.0,5.0,4.0,True,24,1.0
10844,43576010.0,within an hour,1.0,1.0,True,10,True,True,Cuajimalpa de Morelos,19.31997,-99.29714,Private room,4,1.0,1.0,2.0,True,True,False,False,False,False,True,False,3500.0,1,7,172,16,1,4.63,4.56,4.25,4.56,4.38,4.81,4.25,True,8,0.57
10845,43833569.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43729,-99.13173,Private room,2,1.5,1.0,1.0,True,True,False,False,False,False,True,True,409.0,1,1125,357,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,24,0.0
10847,43833729.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43629,-99.13168,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,True,409.0,1,1125,357,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,24,0.0
10848,43579336.0,within an hour,1.0,1.0,False,33,True,True,CuauhtÃ©moc,19.43158,-99.16685,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,True,707.0,1,1125,351,12,9,4.5,4.58,4.5,5.0,4.83,4.92,4.5,True,33,0.56
10850,43833829.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43585,-99.13402,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,True,545.0,1,1125,358,28,28,4.61,4.71,4.54,4.82,4.71,4.86,4.75,True,24,3.54
10851,43581361.0,within an hour,1.0,1.0,False,33,True,True,CuauhtÃ©moc,19.42963,-99.16699,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,True,750.0,1,1125,349,31,29,4.65,4.65,4.68,4.68,4.77,4.87,4.55,True,33,1.63
10852,43592186.0,within an hour,1.0,1.0,False,33,True,True,CuauhtÃ©moc,19.43011,-99.16693,Private room,1,2.0,1.0,1.0,True,True,False,False,False,False,False,True,600.0,1,1125,353,21,17,4.71,4.81,4.76,4.81,4.81,4.9,4.71,True,33,0.75
10853,43834547.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43586,-99.13213,Private room,2,1.5,1.0,1.0,True,True,False,False,False,False,True,True,409.0,1,1125,357,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,24,0.0
10855,43834577.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43632,-99.13187,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,True,409.0,1,1125,357,3,2,4.33,3.67,5.0,5.0,5.0,5.0,4.33,True,24,0.13
10856,43835053.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43774,-99.13249,Private room,2,1.5,1.0,1.0,True,True,False,False,False,False,True,True,409.0,1,1125,357,3,3,4.67,5.0,4.67,5.0,5.0,5.0,5.0,True,24,0.42
10862,43835384.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43578,-99.13197,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,True,545.0,1,1125,357,13,12,4.15,4.31,4.38,4.69,4.31,4.85,4.38,True,24,0.53
10864,43835436.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43629,-99.13384,Private room,2,1.5,1.0,1.0,True,True,False,False,False,False,True,True,409.0,1,1125,357,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,24,0.0
10865,43605960.0,within an hour,1.0,0.95,True,1,True,True,Tlalpan,19.29193,-99.12896,Private room,2,1.0,1.0,2.0,True,False,False,False,True,False,False,False,250.0,2,1125,357,22,16,4.95,4.95,5.0,4.95,5.0,4.91,4.95,True,1,1.11
10866,43835671.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43659,-99.1317,Private room,4,1.0,1.0,2.0,True,True,False,False,False,False,True,True,792.0,1,1125,355,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,24,0.76
10867,43835795.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43804,-99.13335,Private room,4,1.0,1.0,3.0,True,True,False,False,False,False,True,False,792.0,1,1125,355,3,2,5.0,5.0,4.67,5.0,5.0,5.0,5.0,True,24,0.15
10868,43611703.0,within an hour,1.0,1.0,True,6,True,True,Ãlvaro ObregÃ³n,19.34242,-99.19077,Private room,2,1.0,2.0,1.0,True,True,False,False,True,True,True,True,350.0,2,365,126,58,34,4.83,4.95,4.95,4.97,4.93,4.78,4.91,True,6,2.31
10869,43835844.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43768,-99.13397,Private room,4,1.5,1.0,3.0,True,True,False,False,False,False,True,True,792.0,1,1125,355,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,24,0.0
10870,43835934.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43804,-99.13188,Private room,3,1.5,1.0,2.0,True,True,False,False,False,False,True,True,720.0,1,1125,349,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,24,0.0
10871,43614889.0,unknown,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.40531,-99.16953,Private room,2,1.0,2.0,1.0,True,False,False,False,False,False,False,False,799.0,5,1125,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10873,43615587.0,within an hour,1.0,0.97,True,2,True,True,CuauhtÃ©moc,19.43187,-99.1635,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,450.0,1,29,80,64,35,4.89,4.89,4.92,4.91,4.92,4.94,4.88,False,2,2.48
10874,43836101.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43771,-99.13359,Private room,3,1.5,1.0,2.0,True,True,False,False,False,False,True,True,741.0,1,1125,350,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,24,0.1
10875,43836126.0,within an hour,1.0,0.97,False,24,True,False,CuauhtÃ©moc,19.43769,-99.13379,Private room,3,1.0,1.0,2.0,True,True,False,False,False,False,True,True,720.0,1,1125,349,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,24,0.0
10877,43615770.0,within an hour,1.0,0.93,False,1,True,False,Miguel Hidalgo,19.40398,-99.17576,Private room,3,1.0,2.0,3.0,True,True,False,False,False,False,False,False,850.0,2,7,364,6,6,5.0,5.0,4.83,4.83,5.0,5.0,4.67,True,1,0.56
10878,43622879.0,within an hour,1.0,1.0,True,10,True,True,Cuajimalpa de Morelos,19.31964,-99.29522,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,False,3099.0,1,1125,168,38,3,4.79,4.89,4.82,4.76,4.82,4.79,4.53,True,8,1.41
10879,43838577.0,unknown,0.0,0.0,False,1,True,False,Ãlvaro ObregÃ³n,19.38463,-99.19334,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,True,False,2000.0,1,1125,363,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
10883,43627758.0,within an hour,1.0,1.0,True,6,True,True,Ãlvaro ObregÃ³n,19.34439,-99.19147,Private room,2,1.0,2.0,1.0,True,True,False,False,True,True,True,True,299.0,2,365,138,42,25,4.79,4.9,4.95,4.88,4.9,4.71,4.79,True,6,1.56
10886,43845282.0,within an hour,0.92,1.0,True,7,True,True,CuauhtÃ©moc,19.409397,-99.173615,Private room,2,1.0,1.0,1.0,True,True,False,False,True,False,False,False,1250.0,2,1125,248,32,25,4.94,4.88,4.88,4.91,4.97,4.97,4.88,True,7,1.69
10889,43637037.0,within an hour,1.0,0.99,True,2,True,True,Gustavo A. Madero,19.45251,-99.07097,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,True,True,261.0,1,5,345,83,62,4.88,4.88,4.87,4.88,4.95,4.81,4.83,True,2,3.06
10890,43847304.0,unknown,0.0,0.0,False,5,True,False,Miguel Hidalgo,19.43435,-99.20839,Private room,1,1.0,1.0,1.0,True,False,True,False,False,False,False,False,300.0,7,180,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,3,0.0
10891,43637118.0,within an hour,1.0,1.0,True,10,True,True,Cuajimalpa de Morelos,19.31934,-99.29524,Private room,6,1.0,1.0,4.0,True,True,False,False,False,False,False,False,4599.0,1,1125,173,16,1,4.88,4.81,4.94,4.94,5.0,4.88,4.81,True,8,0.58
10892,43637273.0,within a day,0.8,0.14,False,5,True,True,Tlalpan,19.29411,-99.16383,Private room,1,1.5,1.0,0.0,True,False,False,False,False,False,False,False,400.0,30,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,4,0.0
10893,43849334.0,within an hour,1.0,0.67,False,2,True,False,Tlalpan,19.30015635,-99.13268702,Private room,1,1.0,1.0,1.0,True,False,False,True,True,False,False,False,210.0,5,1125,285,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,0.37
10894,43637328.0,within a day,0.8,0.14,False,5,True,True,Tlalpan,19.29506,-99.16394,Private room,1,1.0,1.0,0.0,True,False,False,False,False,False,False,False,300.0,30,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,4,0.0
10896,43849413.0,within an hour,1.0,1.0,False,3,True,True,CuauhtÃ©moc,19.405411,-99.159615,Private room,2,1.0,1.0,1.0,False,True,False,False,True,False,True,True,601.0,1,1125,353,86,80,4.63,4.56,4.44,4.77,4.8,4.86,4.44,True,3,3.6
10898,43639440.0,unknown,0.0,1.0,False,1,True,False,Gustavo A. Madero,19.4551,-99.06518,Private room,2,1.0,1.0,0.0,True,False,False,False,False,False,False,False,500.0,1,1125,179,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10899,43640797.0,unknown,0.0,0.0,False,1,True,True,Miguel Hidalgo,19.40436,-99.18081,Private room,2,1.0,2.0,0.0,True,False,False,False,False,False,True,False,650.0,1,25,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
10900,43851085.0,within a day,1.0,0.83,False,3,True,True,CuauhtÃ©moc,19.44075,-99.1573,Private room,1,1.0,1.0,1.0,True,True,False,True,False,False,False,False,320.0,2,60,50,10,4,4.9,4.9,4.8,4.9,4.9,5.0,4.9,False,3,0.38
10909,43868772.0,within a few hours,1.0,1.0,True,3,True,True,Tlalpan,19.29258,-99.1805,Private room,1,2.0,1.0,1.0,True,False,False,False,True,False,True,False,230.0,1,1125,233,27,2,4.93,4.96,4.96,4.96,5.0,4.96,4.93,True,3,1.01
10910,43669665.0,a few days or more,0.0,0.0,False,3,True,True,CuauhtÃ©moc,19.43815,-99.14131,Private room,1,1.0,1.0,0.0,True,False,False,False,False,False,False,False,7589.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,3,0.0
