,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
152,289898.0,within an hour,1.0,0.62,False,7.0,True,True,Copacabana,-22.96633,-43.17754,Private room,2,1.0,2.0,2.0,"[""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Elevator"", ""Children\u2019s dinnerware"", ""Bed linens"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Clothing storage: wardrobe"", ""HDTV with standard cable"", ""Wifi"", ""Mini fridge"", ""Body soap"", ""Cable TV"", ""Hangers"", ""Extra pillows and blankets"", ""Building staff"", ""Beachfront"", ""Trash compactor"", ""Paid street parking off premises"", ""Air conditioning"", ""Fire extinguisher"", ""Portable fans"", ""Coffee maker"", ""Bidet"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,True,True,True,False,False,False,False,180,2,90,314,5,1,4.8,5.0,5.0,5.0,5.0,5.0,4.8,False,7,0.07
156,29227195.0,within an hour,1.0,0.93,True,1.0,True,False,VigÃ¡rio Geral,-22.79226,-43.31661,Private room,3,1.0,1.0,1.0,"[""Children\u2019s books and toys"", ""Single level home"", ""Dedicated workspace"", ""Essentials"", ""Room-darkening shades"", ""Window AC unit"", ""Host greets you"", ""Children\u2019s dinnerware"", ""Bed linens"", ""Private entrance"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Clothing storage: wardrobe"", ""Wifi"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""HDTV"", ""Portable fans"", ""Neutro body soap"", ""First aid kit"", ""Coffee maker"", ""Cleaning products"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Backyard"", ""Paid parking lot off premises""]",True,True,True,False,True,False,False,False,60,1,1125,332,30,13,4.73,4.9,4.83,4.93,4.93,4.57,4.9,False,1,0.65
157,132114.0,within a few hours,1.0,1.0,False,1.0,True,True,Laranjeiras,-22.93707,-43.19071,Private room,1,2.0,1.0,2.0,"[""Private entrance"", ""Lock on bedroom door"", ""Free street parking"", ""Fire pit"", ""Essentials"", ""Washer"", ""Refrigerator"", ""Host greets you"", ""Outdoor dining area"", ""Outdoor furniture"", ""Wifi"", ""BBQ grill"", ""Long term stays allowed"", ""Kitchen""]",True,True,False,False,False,False,False,False,105,1,45,357,8,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.07
158,132832.0,a few days or more,0.39,0.95,False,4.0,True,True,Copacabana,-22.98282,-43.18935,Private room,2,1.0,1.0,2.0,"[""Cable TV"", ""Air conditioning"", ""Beachfront"", ""Wifi"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,149,2,15,20,4,0,4.67,4.5,4.0,5.0,5.0,5.0,4.0,False,4,0.05
160,132909.0,a few days or more,0.0,0.0,False,2.0,True,True,MaracanÃ£,-22.91547,-43.22638,Private room,3,1.0,1.0,3.0,"[""Cable TV"", ""Air conditioning"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,300,1,730,364,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.01
162,133221.0,within a few hours,1.0,0.67,False,2.0,True,True,Santa Teresa,-22.91882,-43.17828,Private room,1,1.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Dove body soap"", ""Private entrance"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Wifi"", ""TV"", ""Shared sauna"", ""Hangers"", ""Refrigerator"", ""Board games"", ""Beachfront"", ""Gym"", ""Fire extinguisher"", ""Portable fans"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Shared pool""]",True,True,True,False,True,False,True,False,150,1,1125,357,36,6,4.94,4.97,4.89,4.94,4.97,4.97,4.94,False,2,0.32
163,294292.0,within an hour,1.0,1.0,True,3.0,True,True,Copacabana,-22.96849,-43.18863,Private room,3,1.0,1.0,2.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Toaster"", ""Window AC unit"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Freezer"", ""Paid parking garage on premises \u2013 1 space"", ""TV with standard cable"", ""Body soap"", ""Cable TV"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Ceiling fan"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Hot water kettle"", ""Coffee maker"", ""Cleaning products"", ""Outdoor dining area"", ""Hot water"", ""Private patio or balcony"", ""Dishes and silverware"", ""Stove""]",True,False,True,True,True,False,False,False,113,2,7,231,62,19,4.95,4.86,4.86,4.95,4.93,4.91,4.77,True,3,0.48
165,295683.0,a few days or more,0.0,0.0,False,1.0,True,True,Botafogo,-22.94664,-43.18558,Private room,2,1.5,1.0,1.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Paid parking on premises"", ""Cooking basics"", ""Lock on bedroom door"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Body soap"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Hot water kettle"", ""Portable fans"", ""Hot water"", ""Dishes and silverware"", ""Stove""]",True,False,True,False,True,False,False,False,57,1,15,0,182,0,4.73,4.74,4.69,4.9,4.88,4.84,4.63,False,1,1.4
178,307714.0,within a few hours,1.0,0.0,False,1.0,True,False,Ipanema,-22.98323,-43.1982,Private room,2,1.0,1.0,2.0,"[""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Window guards"", ""Kitchen"", ""Elevator"", ""Host greets you"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Clothing storage: closet"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Shampoo"", ""Oven"", ""Wifi"", ""BBQ grill"", ""Wine glasses"", ""Freezer"", ""Mini fridge"", ""Bread maker"", ""TV"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Ceiling fan"", ""Baby safety gates"", ""Drying rack for clothing"", ""Gym"", ""Hot water kettle"", ""Air conditioning"", ""Portable fans"", ""First aid kit"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,False,False,False,False,False,258,5,28,0,8,0,4.86,4.75,5.0,4.88,5.0,5.0,4.86,False,1,0.06
182,146402.0,within a day,0.75,0.67,False,2.0,True,True,HumaitÃ¡,-22.96148,-43.20038,Private room,2,1.5,1.0,1.0,"[""Heating"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Kitchen"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Clothing storage: closet"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""HDTV with standard cable"", ""Wifi"", ""Oven"", ""Waterfront"", ""Body soap"", ""Cable TV"", ""Free parking on premises"", ""Shared fenced garden or backyard"", ""Hangers"", ""Smart lock"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Refrigerator"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Indoor fireplace"", ""Paid dryer"", ""First aid kit"", ""Coffee maker"", ""Cleaning products"", ""AC - split type ductless system"", ""Shared patio or balcony"", ""Outdoor dining area"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Shared pool""]",True,False,True,True,True,True,False,False,284,3,365,362,83,2,4.94,4.91,4.99,4.96,4.93,4.82,4.89,False,2,0.65
188,166861.0,within a day,0.78,0.79,False,2.0,True,False,Copacabana,-22.98413,-43.19235,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Air conditioning"", ""Hangers"", ""Pocket wifi"", ""Lock on bedroom door"", ""Cooking basics"", ""Extra pillows and blankets"", ""Essentials"", ""Iron"", ""Coffee maker"", ""Refrigerator"", ""Oven"", ""Hot water"", ""Wifi"", ""Dishes and silverware"", ""Host greets you"", ""Stove"", ""Elevator"", ""Patio or balcony"", ""TV""]",True,False,False,False,False,False,False,False,258,3,10,301,15,3,4.71,4.79,4.5,5.0,4.86,5.0,4.57,False,2,0.15
190,14069929.0,unknown,0.0,0.0,False,1.0,True,False,Campo Grande,-22.85436,-43.60355,Private room,2,1.0,1.0,2.0,"[""Hangers"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Breakfast"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,300,1,1125,87,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
199,170265.0,within a day,1.0,0.83,False,2.0,True,False,Barra da Tijuca,-23.0102,-43.37246,Private room,1,1.0,1.0,1.0,"[""Bed linens"", ""Backyard"", ""Hangers"", ""Cooking basics"", ""Iron"", ""Essentials"", ""Washer"", ""Pool"", ""Beachfront"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Elevator"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,370,2,30,365,3,2,5.0,5.0,5.0,5.0,5.0,5.0,4.67,False,2,0.08
204,316652.0,within a few hours,1.0,0.67,False,1.0,True,True,Botafogo,-22.94471,-43.18421,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Wifi"", ""TV with standard cable"", ""Cable TV"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Air conditioning"", ""Breakfast"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,False,False,True,True,False,False,False,139,3,1125,244,99,4,4.97,4.96,4.98,4.98,4.97,4.86,4.91,False,1,0.77
213,321637.0,a few days or more,0.0,0.0,False,3.0,True,False,Botafogo,-22.94187,-43.18707,Private room,3,1.0,1.0,3.0,"[""Dryer"", ""Breakfast"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,670,3,90,365,1,0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,False,3,0.01
215,321648.0,a few days or more,0.0,0.0,False,3.0,True,False,Botafogo,-22.94259,-43.18703,Private room,2,1.0,1.0,2.0,"[""Cable TV"", ""Fire extinguisher"", ""Dryer"", ""First aid kit"", ""Breakfast"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,670,3,90,365,3,0,4.67,5.0,4.67,5.0,4.33,4.67,4.67,False,3,0.02
216,321802.0,within an hour,1.0,0.93,False,2.0,True,True,Santa Teresa,-22.92661,-43.19146,Private room,2,2.0,1.0,1.0,"[""Single level home"", ""Essentials"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Oven"", ""Wifi"", ""BBQ grill"", ""TV with standard cable"", ""Body soap"", ""Cable TV"", ""Refrigerator"", ""Ceiling fan"", ""Patio or balcony"", ""Indoor fireplace"", ""Fire extinguisher"", ""First aid kit"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,True,False,False,False,False,307,2,90,365,23,1,4.95,5.0,4.91,4.77,4.73,4.45,4.64,False,1,0.23
217,178833.0,within an hour,1.0,0.99,True,4.0,True,True,Copacabana,-22.98026,-43.19109,Private room,2,1.0,1.0,1.0,"[""Paid valet parking on premises \u2013 1 space"", ""32\"" HDTV with standard cable"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Smoke alarm"", ""Kitchen"", ""Free residential garage on premises"", ""Elevator"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Security cameras on property"", ""Private hot tub"", ""Wifi"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage: dresser"", ""Paid parking garage off premises"", ""Cable TV"", ""Lockbox"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Ceiling fan"", ""Outdoor furniture"", ""Safe"", ""Drying rack for clothing"", ""Central air conditioning"", ""Fire extinguisher"", ""Lake access"", ""Bathtub"", ""First aid kit"", ""Coffee maker"", ""Cleaning products"", ""Outdoor dining area"", ""Hot water"", ""Private patio or balcony"", ""Dishes and silverware"", ""Long term stays allowed"", ""Stove""]",True,False,True,True,True,False,True,True,101,7,30,304,117,8,4.85,4.78,4.74,4.9,4.86,4.85,4.79,False,3,0.86
221,186604.0,unknown,0.0,0.0,False,1.0,True,False,Centro,-22.90544,-43.19471,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Dryer"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,False,False,False,False,619,3,30,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
222,424916.0,within an hour,1.0,1.0,True,4.0,True,True,Copacabana,-22.98168,-43.19363,Private room,2,1.0,1.0,1.0,"[""Single level home"", ""Dryer"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Smoke alarm"", ""Window AC unit"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Paid parking on premises"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Shampoo"", ""Oven"", ""Wifi"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Cable TV"", ""Free washer"", ""Hangers"", ""Extra pillows and blankets"", ""Building staff"", ""Refrigerator"", ""Beachfront"", ""Patio or balcony"", ""Fire extinguisher"", ""Portable fans"", ""First aid kit"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,True,False,True,True,False,True,False,300,1,90,241,25,1,4.83,4.84,4.76,4.96,4.92,4.88,4.64,False,4,0.24
226,323213.0,within a few hours,1.0,0.71,False,2.0,True,True,Ipanema,-22.98123,-43.19865,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Hangers"", ""HDTV with Amazon Prime Video, HBO Max, Netflix, premium cable"", ""Hair dryer"", ""Extra pillows and blankets"", ""Essentials"", ""Washer"", ""Iron"", ""Fire pit"", ""Shampoo"", ""Outdoor dining area"", ""Outdoor furniture"", ""Hot water"", ""Wifi"", ""Window AC unit"", ""BBQ grill"", ""Kitchen"", ""Long term stays allowed"", ""Elevator""]",True,False,False,False,False,False,False,False,155,3,30,353,14,1,4.85,4.77,4.69,4.77,5.0,4.85,4.69,True,2,0.13
230,191955.0,within a day,0.83,0.5,False,3.0,True,True,HumaitÃ¡,-22.95644,-43.19992,Private room,1,1.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Bread maker"", ""TV with standard cable"", ""Paid parking garage off premises"", ""Cable TV"", ""Hangers"", ""Laundromat nearby"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Air conditioning"", ""Baking sheet"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,True,True,False,False,False,164,5,1125,364,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.02
231,324541.0,a few days or more,0.0,0.0,False,3.0,True,False,Botafogo,-22.94264,-43.18865,Private room,8,2.0,1.0,8.0,"[""Cable TV"", ""Fire extinguisher"", ""Dryer"", ""First aid kit"", ""Breakfast"", ""Washer"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,1804,3,90,365,6,0,5.0,4.8,5.0,5.0,5.0,4.4,5.0,False,3,0.05
232,324679.0,within an hour,1.0,0.76,False,10.0,True,True,Botafogo,-22.94231,-43.18528,Private room,2,2.0,1.0,1.0,"[""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Lock on bedroom door"", ""Cooking basics"", ""Ethernet connection"", ""Wifi"", ""BBQ grill"", ""TV"", ""Free parking on premises"", ""Shared fenced garden or backyard"", ""Hangers"", ""Refrigerator"", ""Outdoor furniture"", ""Air conditioning"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,False,False,False,False,207,5,1000,333,15,2,4.86,4.71,4.57,4.93,5.0,4.5,4.71,False,10,0.13
236,193317.0,within a few hours,0.9,0.76,False,4.0,True,True,Ipanema,-22.98467,-43.19714,Private room,2,1.5,1.0,1.0,"[""Dryer"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Smoke alarm"", ""Window AC unit"", ""Elevator"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""BBQ grill"", ""Carbon monoxide alarm"", ""Paid parking off premises"", ""Hangers"", ""Free washer \u2013 In unit"", ""Building staff"", ""Refrigerator"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,True,False,False,False,False,True,False,140,3,30,83,186,4,4.78,4.79,4.78,4.75,4.75,4.97,4.69,False,4,1.57
240,198665.0,within a day,0.5,0.0,False,1.0,True,False,Jardim BotÃ¢nico,-22.96055,-43.22285,Private room,4,2.0,1.0,1.0,"[""Air conditioning"", ""Breakfast"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""TV""]",True,False,False,False,False,False,False,False,464,3,90,365,6,0,4.8,4.83,4.67,4.83,5.0,4.83,4.67,False,1,0.05
242,440183.0,within an hour,1.0,0.76,False,10.0,True,True,Laranjeiras,-22.93436,-43.19292,Private room,2,1.5,1.0,1.0,"[""Dryer"", ""Free street parking"", ""Essentials"", ""Microwave"", ""Window AC unit"", ""Kitchen"", ""Host greets you"", ""Lock on bedroom door"", ""Cooking basics"", ""Oven"", ""Wifi"", ""BBQ grill"", ""TV with standard cable"", ""Free parking on premises"", ""Cable TV"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Outdoor furniture"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,True,False,False,False,False,80,8,360,325,9,0,4.44,4.38,4.5,5.0,4.5,4.5,4.38,False,10,0.1
247,201308.0,unknown,0.0,0.0,False,1.0,True,False,Laranjeiras,-22.93595,-43.18791,Private room,3,2.0,1.0,2.0,"[""Cable TV"", ""Paid parking off premises"", ""Fire extinguisher"", ""Paid parking on premises"", ""Hangers"", ""Dryer"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""First aid kit"", ""Pool"", ""Washer"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,True,False,True,False,False,False,False,773,3,20,365,2,0,4.5,4.5,5.0,5.0,5.0,5.0,4.5,True,1,0.02
251,442509.0,within an hour,1.0,0.87,False,3.0,True,True,GlÃ³ria,-22.92114,-43.17481,Private room,1,1.0,1.0,2.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Toaster"", ""Window guards"", ""Host greets you"", ""Elevator"", ""Bed linens"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""Clothing storage: wardrobe"", ""Wifi"", ""Wine glasses"", ""Waterfront"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Pour-over coffee"", ""TV"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Liquido body soap"", ""Ceiling fan"", ""Beachfront"", ""Mosquito net"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Pocket wifi"", ""Consul stove"", ""Coffee maker"", ""Cleaning products"", ""AC - split type ductless system"", ""Hot water"", ""Private patio or balcony"", ""Dishes and silverware"", ""Nespresso machine"", ""Paid parking lot off premises""]",True,True,True,False,True,False,False,False,100,3,7,352,92,10,4.68,4.72,4.53,4.75,4.68,4.72,4.57,False,3,0.74
